38.999590	40.000164	0 0.5
40.000164	83.999928	1 1
83.999928	87.998559	1 0
116.094456	120.000301	0 1
120.000301	141.977274	2 2
141.977274	144.097761	2 0
190.999799	192.000372	0 0.5
192.000372	236.000136	1 1
236.000136	239.998767	1 0
268.094665	272.000510	0 1
272.000510	293.977483	2 2
293.977483	296.097969	2 0
